filename,functions,expected_insns,inlined_functions,parallel,execution_1,execution_2,execution_3,execution_4,execution_5,execution_6,execution_7,execution_8,execution_9,execution_10,execution_11,execution_12,execution_13,execution_14,execution_15,predicted
35-956-25.cc,35,956,25,1,0.628705389,0.622611324,0.627484811,0.627269998,0.628191965,0.622507849,0.627390751,0.624927685,0.626956252,0.622421954,0.628122445,0.622635322,0.627816444,0.62823137,0.627957189,2.9532282596487027
35-956-25.cc,35,956,25,2,0.558098364,0.557666797,0.563560564,0.563595485,0.563513664,0.562436393,0.559816954,0.56424962,0.559267033,0.559748187,0.563489527,0.558662928,0.559538658,0.563564572,0.563322401,1.5539123468377019
35-956-25.cc,35,956,25,4,0.518091708,0.519673593,0.516347799,0.515371926,0.51829858,0.515076112,0.51445605,0.51675604,0.515212911,0.515369429,0.515436979,0.517240108,0.515347569,0.515510638,0.514392971,-0.037046413601282475
35-956-25.cc,35,956,25,8,0.525921182,0.524245758,0.527631077,0.52529082,0.524494291,0.524374158,0.525229488,0.527572711,0.524023277,0.536535436,0.525367214,0.534959689,0.526752519,0.524499485,0.544631382,1.6117283262528104
355-8270-271.cc,355,8270,271,1,2.569879737,2.585323558,2.580421988,2.583307542,2.583398424,2.587114598,2.570519915,2.587989387,2.582519875,2.581686853,2.580827606,2.585308531,2.586421798,2.57691729,2.582709299,2.7063735288290243
355-8270-271.cc,355,8270,271,2,2.606666074,2.614553879,2.604500998,2.606423494,2.606482746,2.602437321,2.609589572,2.599032855,2.594277194,2.600983089,2.599952569,2.594406718,2.6013208,2.602024369,2.61076915,1.7042259879990758
355-8270-271.cc,355,8270,271,4,1.823690927,1.823808217,1.827106992,1.818052109,1.821942063,1.824337647,1.816471193,1.812449487,1.817835736,1.994613628,1.817951271,1.822745785,1.810192108,1.818815614,1.82953135,0.5325350492601965
355-8270-271.cc,355,8270,271,8,1.585568163,1.526977704,1.551538142,1.586497978,1.580996352,1.559330371,1.584238204,1.522437352,1.564451297,1.555481808,1.529029738,1.522197683,1.530710775,1.559044964,1.558262216,1.5195697434665127
3552-44541-3305.cc,3552,44541,3305,1,8.556088095,8.535224669,8.557892292,8.523410339,8.545862207,8.549545068,8.553999927,8.541217704,8.538674613,8.543002317,8.564727825,8.546411491,8.544442226,8.539938368,8.533484695,5.192414071694096
3552-44541-3305.cc,3552,44541,3305,2,7.16428698,7.169149623,7.162585777,7.133505268,7.17430461,7.133821493,7.189162861,7.14119293,7.160385899,7.160297381,7.149652551,7.154934852,7.136189712,7.198030861,7.168385628,5.781034359805257
3552-44541-3305.cc,3552,44541,3305,4,5.809482254,5.812800731,5.843335554,5.813258704,5.835516634,5.817981994,5.809393006,5.847998336,5.814244955,5.816259482,5.849259459,5.818842144,5.848708381,5.800913969,5.815412742,6.068424174353029
3552-44541-3305.cc,3552,44541,3305,8,5.460478232,5.37524902,5.400966068,5.394121251,5.400615784,5.407505219,5.511989804,5.825006106,5.4756611,5.479224484,5.381267015,5.497682165,5.451611134,5.436044255,5.479573328,3.083800756750386
358-5728-307.cc,358,5728,307,1,1.937384389,1.937961137,1.937369885,1.941136074,1.949517114,1.939442476,1.936506869,1.93561328,1.937325739,1.934697671,1.939639565,1.939968408,1.937941317,1.946396676,1.938617897,2.8944427634281107
358-5728-307.cc,358,5728,307,2,1.599146071,1.595572587,1.599740516,1.59617722,1.598242911,1.602074507,1.594813747,1.601261357,1.598145548,1.596959682,1.59550935,1.598175609,1.598768593,1.597240712,1.596991816,1.7834484981220378
358-5728-307.cc,358,5728,307,4,1.26244861,1.264189746,1.262064802,1.273829036,1.263890371,1.262809717,1.263354159,1.267966837,1.264372047,1.26593589,1.262944299,1.268442267,1.264177545,1.267449398,1.263937892,0.49082257414086633
358-5728-307.cc,358,5728,307,8,1.326654009,1.3560476,1.331112515,1.305600517,1.345980592,1.340281696,1.334189444,1.330593883,1.328752937,1.335881495,1.351821001,1.3551111,1.340223577,1.33255507,1.299408851,1.6230211527024205
3592-72610-3417.cc,3592,72610,3417,1,12.244518988,12.129578473,12.199720046,12.176680795,12.1574235,12.170604641,12.163862858,12.127852527,12.163854548,12.139304888,12.144222474,12.139225381,12.160429869,12.157007691,12.229108273,6.306307728336641
3592-72610-3417.cc,3592,72610,3417,2,9.571009499,9.575007238,9.567297507,9.5557119,9.524942113,9.576925496,9.627535524,9.602704043,9.564717288,9.61164313,9.600843767,9.535492739,9.617503811,9.62010724,9.578666886,7.820893819742299
3592-72610-3417.cc,3592,72610,3417,4,6.74415391,6.76182887,6.741036903,6.752063461,6.781523524,6.745942783,6.767576666,6.745874314,6.757927222,6.74255786,6.744754206,6.737851758,6.733102508,6.765557731,6.754399392,8.964598094000785
3592-72610-3417.cc,3592,72610,3417,8,6.139493608,6.316595249,6.183169213,6.432378691,6.136032748,6.446560975,6.137051802,6.279006541,6.150314689,6.140717945,6.132625102,6.193627785,6.139607644,6.439486688,6.250585181,3.71013500830645
36-330-14.cc,36,330,14,1,0.68330414,0.687604676,0.688617577,0.680496793,0.68252752,0.686388153,0.680596311,0.679779884,0.687365699,0.686633005,0.687957124,0.681156921,0.691377296,0.689190236,0.68105306,2.8688638487967744
36-330-14.cc,36,330,14,2,0.677385254,0.682701294,0.687789667,0.684944238,0.67904593,0.676121192,0.675847111,0.683045059,0.677797387,0.678049897,0.678036932,0.683259236,0.6814175,0.676797865,0.679664539,1.4384843271108698
36-330-14.cc,36,330,14,4,0.654174409,0.655044958,0.65497282,0.654693045,0.654669945,0.660035933,0.655257211,0.661947591,0.654284118,0.659314207,0.654806603,0.661755643,0.659885105,0.656939844,0.65606648,-0.17748143850382103
36-330-14.cc,36,330,14,8,0.658827197,0.662849392,0.658457336,0.657082752,0.665360064,0.659679469,0.664356653,0.658641599,0.666724896,0.661817188,0.657011542,0.657420634,0.658194142,0.671768255,0.658711319,1.5697601412952629
36-522-31.cc,36,522,31,1,0.575094709,0.578146155,0.576967366,0.578638635,0.573338296,0.574084972,0.577201055,0.577337365,0.574511496,0.579214751,0.573577862,0.57371834,0.577699666,0.578252717,0.572247625,2.986071605650208
36-522-31.cc,36,522,31,2,0.572597468,0.578949348,0.576713822,0.573117737,0.576430085,0.575627452,0.573837341,0.57719544,0.578693078,0.580110458,0.577449225,0.57629131,0.57169563,0.578116688,0.571894071,1.5670008720920905
36-522-31.cc,36,522,31,4,0.533077886,0.536882267,0.537239482,0.533955151,0.536831374,0.532555207,0.538656239,0.536094876,0.536592557,0.536418144,0.536639084,0.536943991,0.537077743,0.535891859,0.537051579,-0.04583012379137045
36-522-31.cc,36,522,31,8,0.541022145,0.536956278,0.536874968,0.531926009,0.53725683,0.539470812,0.539321376,0.537450094,0.53928981,0.535880053,0.533497856,0.533840635,0.537793455,0.53416083,0.539439243,1.629749769372806
36-837-22.cc,36,837,22,1,0.565230752,0.566168676,0.564723497,0.564584034,0.563021954,0.565977417,0.55985692,0.565259019,0.562343284,0.563546345,0.560765069,0.559230964,0.638351391,0.563906513,0.564486816,2.9258558704677076
36-837-22.cc,36,837,22,2,0.569602752,0.568188718,0.567313251,0.56984846,0.56978173,0.572516679,0.571428156,0.57076182,0.570705087,0.572736221,0.617316895,0.568834638,0.567016608,0.571796814,0.571535762,1.5206152857821125
36-837-22.cc,36,837,22,4,0.552985029,0.552560364,0.553979681,0.553347275,0.54985213,0.551155689,0.553281185,0.553621625,0.568059158,0.555299091,0.549994952,0.555090945,0.554068815,0.550508095,0.554902222,-0.07431312738784562
36-837-22.cc,36,837,22,8,0.543544165,0.52719253,0.523919142,0.526948519,0.526871178,0.526043257,0.525889196,0.570157789,0.535784643,0.523851443,0.5254279,0.523589455,0.52429557,0.522960834,0.526650304,1.5980410710771753
364-4778-321.cc,364,4778,321,1,1.679904454,1.679169627,1.674634681,1.675275533,1.674310078,1.677665812,1.680649788,1.687143234,1.683195022,1.683113861,1.688960628,1.682725828,1.677085954,1.683366053,1.685268299,2.940941828270108
364-4778-321.cc,364,4778,321,2,1.556051764,1.56656746,1.559225374,1.563784375,1.562669078,1.556534236,1.559911053,1.555620642,1.554483031,1.553964433,1.559335375,1.562630943,1.560101864,1.567436513,1.559814774,1.7889758525617798
364-4778-321.cc,364,4778,321,4,1.325646856,1.332158786,1.331940973,1.325668798,1.331281586,1.329350759,1.328605586,1.330080573,1.322884517,1.323439016,1.337486894,1.331194221,1.33428003,1.323582758,1.339972919,0.45260628887296533
364-4778-321.cc,364,4778,321,8,1.271280865,1.266301947,1.246886719,1.267127356,1.256014235,1.247886279,1.271446133,1.298934045,1.283492008,1.251873482,1.255870245,1.247014547,1.255470308,1.29328536,1.247357295,1.6501167124067093
3661-69942-3492.cc,3661,69942,3492,1,11.174946646,11.248498289,11.264962123,11.250208528,11.235413365,11.229938109,11.232577452,11.270367224,11.225871781,11.247584663,11.23378944,11.240249792,11.223932487,11.237673122,11.22700504,6.215249076381215
3661-69942-3492.cc,3661,69942,3492,2,9.444191036,9.491506163,9.432796786,9.397717243,9.428642232,9.469297924,9.465220325,9.464444787,9.441993853,9.450143931,9.478067496,9.442399387,9.461028883,9.452963275,9.447791134,7.663756747472145
3661-69942-3492.cc,3661,69942,3492,4,6.405381819,6.400419869,6.40980101,6.409355563,6.443351609,6.38213047,6.402816663,6.414548403,6.400677125,6.378700075,6.433031314,6.436457312,6.426584028,6.419172358,6.380764295,8.748629338281294
3661-69942-3492.cc,3661,69942,3492,8,5.229777848,5.241277269,5.231643602,5.1968343,5.245459375,5.223087663,5.234750911,5.221252846,5.19189264,5.230833788,5.3322413,5.351756999,5.328765882,5.547362596,5.22692148,3.669803514408736
368-5902-300.cc,368,5902,300,1,3.102154725,3.129223639,3.116149368,3.119176398,3.118684965,3.091491867,3.11468498,3.115958414,3.117559647,3.116590257,3.116000371,3.134841445,3.111359019,3.12294227,3.09504649,2.7957951900929907
368-5902-300.cc,368,5902,300,2,2.777316641,2.777073577,2.762568156,2.774247506,2.780680021,2.75943341,2.758541998,2.787839427,2.765561639,2.766058623,2.774865765,2.764827226,2.760581972,2.780920918,2.767810066,1.6913478909029205
368-5902-300.cc,368,5902,300,4,2.455346906,2.447972034,2.456836494,2.452042817,2.449005456,2.445592624,2.464233028,2.446936387,2.466399784,2.447507949,2.459991609,2.46446938,2.446653522,2.4847638,2.444553138,0.4121666125853195
368-5902-300.cc,368,5902,300,8,2.467266241,2.42939864,2.404477467,2.47050615,2.444848491,2.451566717,2.447590563,2.452938753,2.470526681,2.433003118,2.452762479,2.465044918,2.421323891,2.466361371,2.458071776,1.5726573362002805
369-8378-290.cc,369,8378,290,1,2.890302062,2.893030293,2.890148218,2.896425421,2.895425534,2.886357895,2.890277252,2.885233659,2.884729358,2.893796162,2.894000628,2.890660006,2.892322648,2.877635129,2.892042408,2.747978941233549
369-8378-290.cc,369,8378,290,2,2.465231291,2.46403162,2.458215875,2.458771426,2.461239644,2.45316269,2.445352482,2.447375688,2.446827276,2.447359621,2.448127625,2.448229237,2.444417304,2.44576199,2.452975785,1.7544981774777346
369-8378-290.cc,369,8378,290,4,1.962910519,1.967773118,1.959007452,1.967383175,1.961877927,1.957637969,1.95947651,1.958273748,1.962610584,1.972209107,1.971722545,1.974656757,1.958418197,1.959966485,1.957219779,0.588896036863188
369-8378-290.cc,369,8378,290,8,1.847271001,1.845678076,1.858512054,1.863065062,1.844198069,1.897155126,1.849974283,1.844052484,1.857818806,1.866267531,1.844154513,1.87239659,1.847276204,1.866446474,1.863723587,1.5431293032224214
37-1214-22.cc,37,1214,22,1,0.760453037,0.760414661,0.75667472,0.757779744,0.78468682,0.760620513,0.756820604,0.756984997,0.757952913,0.757887853,0.757019928,0.7666101,0.763007721,0.757120801,0.760641252,2.921230411196841
37-1214-22.cc,37,1214,22,2,0.714082466,0.709100204,0.707459918,0.70976417,0.705770437,0.702656761,0.704513668,0.701750688,0.711595786,0.704342085,0.703251322,0.707115016,0.705346339,0.706329437,0.708947008,1.533994772912433
37-1214-22.cc,37,1214,22,4,0.678314379,0.678978461,0.674887907,0.677476959,0.67612404,0.675916404,0.676569569,0.676413679,0.681103462,0.675417363,0.674943949,0.676064493,0.679467376,0.67567179,0.678250695,-0.04269872246133288
37-1214-22.cc,37,1214,22,8,0.674789733,0.674955954,0.675783219,0.670961607,0.671195358,0.69025372,0.676115382,0.678733045,0.674967684,0.675334804,0.671597127,0.672206357,0.675927295,0.675444736,0.673445377,1.5950254115713427
37-3019-15.cc,37,3019,15,1,1.099726709,1.106862241,1.103502407,1.104082222,1.104005417,1.105140701,1.104641238,1.107485325,1.107661274,1.104678734,1.105009163,1.103879864,1.10559615,1.105290942,1.104410635,2.8825046937570895
37-3019-15.cc,37,3019,15,2,0.822293715,0.793829214,0.791297807,0.795971257,0.791180898,0.795305603,0.790899957,0.794400096,0.794259328,0.791114621,0.791495945,0.793129908,0.793552615,0.794985781,0.791501254,1.579476033279563
37-3019-15.cc,37,3019,15,4,0.741627034,0.74142192,0.738950953,0.739384686,0.739930286,0.743269285,0.739314285,0.744353428,0.74022487,0.743763463,0.743884762,0.74234292,0.73889624,0.739756355,0.738953683,0.08913780189660252
37-3019-15.cc,37,3019,15,8,0.692679198,0.690660706,0.694322201,0.693776168,0.697938871,0.677394306,0.692120939,0.699247434,0.69619749,0.691737445,0.694482862,0.699555592,0.673326845,0.695784409,0.69357271,1.571337697419046
370-12619-313.cc,370,12619,313,1,2.596053172,2.60232814,2.602801945,2.599359468,2.598078669,2.601879861,2.596946496,2.607347949,2.600693717,2.598539602,2.579070499,2.578870227,2.597907406,2.602509742,2.596541957,2.929529071175691
370-12619-313.cc,370,12619,313,2,1.895757215,1.885032635,1.883059576,1.895468737,1.88733933,1.885973419,1.903157622,1.884665507,1.903302394,1.884957473,1.879209705,1.882723206,1.882515538,1.886090756,1.885876537,2.130096629272262
370-12619-313.cc,370,12619,313,4,1.935692324,1.93535808,1.938900569,1.934605709,1.958364638,1.936747204,1.933199364,1.938215251,1.939712766,1.937867916,1.943917384,1.927063505,1.943286496,1.939404714,1.939266681,1.1451004433652465
370-12619-313.cc,370,12619,313,8,1.620774844,1.631838851,1.575561184,1.580924189,1.65040864,1.619758211,1.576895813,1.577237335,1.619626747,1.589817419,1.578540489,1.661639836,1.661424341,1.578267714,1.583017198,1.630582863150585
370-5565-303.cc,370,5565,303,1,2.347555351,2.335367386,2.340068147,2.326945692,2.358060626,2.323402986,2.347807478,2.323731821,2.345324224,2.325819951,2.341792734,2.32670993,2.3224657,2.338534215,2.343445845,2.8008097110173145
370-5565-303.cc,370,5565,303,2,1.993544583,2.003900719,1.998955205,1.995871987,1.995359988,2.006935293,1.995532759,1.995861517,2.008068314,1.996214324,1.998190979,1.990720232,1.994178976,1.995041991,1.998157622,1.6814490529474384
370-5565-303.cc,370,5565,303,4,1.878166001,1.871802081,1.876409962,1.869946003,1.880082533,1.866934842,1.88259278,1.868281638,1.866557481,1.86760203,1.86896119,1.872781619,1.879265857,1.865142811,1.876161049,0.3871490460246171
370-5565-303.cc,370,5565,303,8,1.813927622,1.812428184,1.825829408,1.81888617,1.825923301,1.815738577,1.816827711,1.824517439,1.826316469,1.814287614,1.829248739,1.816684938,1.871142856,1.823174862,1.826194306,1.5762342690466908
3756-53226-3557.cc,3756,53226,3557,1,7.757533499,7.719648941,7.703296275,7.758442766,7.679764206,7.705084996,7.681339378,7.700516035,7.6885575,7.692617584,7.734184572,7.699661656,7.703572655,7.720970397,7.691275902,5.598536556526369
3756-53226-3557.cc,3756,53226,3557,2,6.154726389,6.172908042,6.194965998,6.159000158,6.147801965,6.18783782,6.179576305,6.187046769,6.180279403,6.214153132,6.171596602,6.164740544,6.169827054,6.183402767,6.185660428,6.51869380519318
3756-53226-3557.cc,3756,53226,3557,4,5.171077902,5.204301414,5.168548034,5.190584834,5.197434351,5.19050096,5.166264342,5.191473875,5.197945868,5.183244917,5.163287124,5.187416195,5.168775744,5.171914253,5.174224979,7.115414017783505
3756-53226-3557.cc,3756,53226,3557,8,4.024891192,3.999658621,4.018640018,4.008917413,4.074247723,4.019828452,4.086881634,4.022978822,4.075401028,4.358805169,4.014627736,4.008129353,4.091679422,4.007431502,4.024045805,3.334477303990983
377-12092-307.cc,377,12092,307,1,2.97154409,2.968896864,2.989011892,2.96378962,2.972455439,2.987353717,2.966618862,3.019562071,2.965318117,2.977693472,2.972756665,2.971107871,2.967281663,2.982408301,2.962488922,2.846931080364689
377-12092-307.cc,377,12092,307,2,2.375166769,2.385105483,2.383373471,2.396927626,2.375644447,2.398991823,2.41092821,2.386949062,2.415702267,2.383269564,2.411429047,2.387944164,2.376459487,2.401817934,2.373914095,2.0229774540069485
377-12092-307.cc,377,12092,307,4,2.361361393,2.412585036,2.360149352,2.355904756,2.345255261,2.365246046,2.359375723,2.366257432,2.356432187,2.357266814,2.36054404,2.377958345,2.352036991,2.36592012,2.357628373,1.0193717428388547
377-12092-307.cc,377,12092,307,8,1.929462786,1.925836116,2.022631916,1.962378738,1.936212153,1.921601806,1.917887974,1.928091922,1.915206093,1.916331879,1.925305809,1.904539831,1.936867271,1.944717224,1.949087123,1.5893664866922192
38-1052-24.cc,38,1052,24,1,0.982744915,0.982079135,0.97886744,0.996303387,0.979728933,0.980089343,0.979391735,0.980860162,0.969268377,0.982383827,0.979089105,1.002551974,0.97871995,0.977664841,0.988188713,2.927882634586124
38-1052-24.cc,38,1052,24,2,0.965637491,0.958052075,0.961062553,0.96586911,0.971408903,0.961155705,0.956927271,0.959077715,0.963897348,0.957833313,0.962673623,0.956248211,0.964705262,0.956873524,0.956899297,1.5333270731253077
38-1052-24.cc,38,1052,24,4,0.929341156,0.928429892,0.925795712,0.930034665,0.928203906,0.929434568,0.921405961,0.920994224,0.926362428,0.928531724,0.935535283,0.918795844,0.927239186,0.927203086,0.924952228,-0.05107427543955193
38-1052-24.cc,38,1052,24,8,0.893871248,0.909147618,0.918364939,0.917375548,0.918431099,0.919592946,0.90085488,0.909207549,0.918914356,0.911483639,0.908749004,0.915224717,0.895513097,0.907515466,0.909881349,1.5989621248578174
38-777-25.cc,38,777,25,1,0.681269697,0.683642987,0.678185436,0.684366012,0.686755892,0.68148439,0.684272245,0.687008679,0.69031072,0.687348607,0.683799132,0.685935199,0.687324536,0.684582984,0.683064323,2.933516681081711
38-777-25.cc,38,777,25,2,0.696854697,0.701894528,0.70135312,0.69900513,0.697849166,0.700992096,0.703230341,0.700739405,0.702118894,0.705702443,0.703207809,0.70177377,0.69919288,0.704065076,0.700506905,1.52602651262122
38-777-25.cc,38,777,25,4,0.64688828,0.651497234,0.652164519,0.651094476,0.64797829,0.651447056,0.648503533,0.650606848,0.648203111,0.651323609,0.650609077,0.644973772,0.648065873,0.649546667,0.649294663,-0.0716161052821607
38-777-25.cc,38,777,25,8,0.668084564,0.665148903,0.653117374,0.654866156,0.666056773,0.652109861,0.651477067,0.654209577,0.660706179,0.653465721,0.652435453,0.658000344,0.663394612,0.668293092,0.648235991,1.6024495349814714
38-849-26.cc,38,849,26,1,0.731092567,0.725360119,0.733380162,0.728239777,0.724796786,0.724186648,0.730462082,0.728407845,0.726129513,0.726877003,0.724421475,0.732111289,0.73731726,0.729399703,0.725388396,2.940670709270433
38-849-26.cc,38,849,26,2,0.71675512,0.717231788,0.719952662,0.714744838,0.716954018,0.712858993,0.713678364,0.715513251,0.720712371,0.716467765,0.717737801,0.721613483,0.717228462,0.71179722,0.720376632,1.5367306260123395
38-849-26.cc,38,849,26,4,0.693220512,0.697668344,0.694589657,0.694340774,0.698121662,0.69534571,0.701514499,0.692702486,0.695589754,0.693611185,0.694984095,0.694461057,0.699271996,0.693704384,0.699936104,-0.05787904695393801
38-849-26.cc,38,849,26,8,0.700361587,0.703697121,0.703756412,0.703393649,0.698862723,0.706932481,0.713494072,0.703159816,0.7025912,0.703855037,0.703180647,0.702451874,0.702017927,0.699255314,0.700062492,1.6059835813131456
38-930-27.cc,38,930,27,1,1.08753268,1.073734602,1.082212676,1.082417736,1.081541594,1.078102838,1.087988544,1.085057586,1.074026333,1.081019711,1.082344191,1.085832372,1.084611905,1.080763445,1.078725271,2.9478654016366272
38-930-27.cc,38,930,27,2,1.066738352,1.069252601,1.063233136,1.068250638,1.062578963,1.067582639,1.061326306,1.07407444,1.076868832,1.070430417,1.068093481,1.07429601,1.072669114,1.064195855,1.063531987,1.5479016026145924
38-930-27.cc,38,930,27,4,1.068480399,1.056591609,1.066481145,1.0566122,1.060988463,1.072744407,1.067203218,1.066683145,1.068211129,1.066661711,1.056645496,1.072197617,1.056879043,1.068462114,1.056138262,-0.04325441536893413
38-930-27.cc,38,930,27,8,1.057190191,1.035296964,1.043279976,1.032035294,1.050518385,1.041588594,1.040110774,1.035368233,1.036256112,1.046052538,1.032814711,1.040504502,1.043463968,1.033612968,1.049052208,1.6095198689061734
386-14377-141.cc,386,14377,141,1,3.656763353,3.703132064,3.689267433,3.659815917,3.663931353,3.665043541,3.662891056,3.641131061,3.653750496,3.662461306,3.659211926,3.663655806,3.660814118,3.664482236,3.65854885,1.7599005370883865
386-14377-141.cc,386,14377,141,2,2.510961146,2.5110375,2.50971681,2.511606225,2.507309397,2.511087525,2.514734901,2.523669442,2.512241314,2.519692795,2.516995182,2.505579961,2.513623322,2.514125079,2.511226356,1.0054774699685916
386-14377-141.cc,386,14377,141,4,2.002531403,2.000791405,1.998265182,2.00424777,2.002568716,2.003093162,2.005442909,2.010580247,2.007674967,2.001214361,2.003634132,2.006672738,2.002404318,2.003840211,2.001796107,0.14554997360811622
386-14377-141.cc,386,14377,141,8,1.687145158,1.702763723,1.710956216,1.700888041,1.688053395,1.684652891,1.697670288,1.692035465,1.683752095,1.700298913,1.677229242,1.683418381,1.683956019,1.692173686,1.691390991,1.0213695324036234
386-7319-342.cc,386,7319,342,1,2.595076311,2.593675723,2.592572949,2.593766361,2.599804471,2.592289932,2.585967913,2.626881783,2.617601785,2.86687616,2.601665565,2.596257007,2.626586065,2.655709694,2.635203077,2.9665729157421845
386-7319-342.cc,386,7319,342,2,2.600119181,2.605311229,2.599875759,2.64236056,2.607295637,2.60706411,2.603861662,2.578841747,2.568586478,2.554420625,2.563179093,2.55969872,2.56178512,2.613912592,2.574522012,1.935777493383221
386-7319-342.cc,386,7319,342,4,2.042725839,2.022650972,2.027531634,2.021889808,2.024366254,2.034056555,2.02223606,2.036445168,2.03848504,2.037755331,2.022657709,2.037224335,2.021959795,2.034236064,2.019804013,0.7186010378031242
386-7319-342.cc,386,7319,342,8,2.005960534,1.959860393,2.009666701,1.963735953,1.952168827,1.987073388,1.995547903,1.960161166,1.961808378,1.986511454,1.933945719,1.947987169,2.000986754,1.982989884,2.015663744,1.6619056831942496
388-3045-370.cc,388,3045,370,1,0.868005253,0.875546991,0.877737866,0.878245422,0.90771176,0.874157946,0.873712037,0.88002058,0.868580908,0.873839817,0.867903322,0.875550989,0.869915035,0.875106523,0.912765515,3.0968594245221976
388-3045-370.cc,388,3045,370,2,0.806367918,0.798982052,0.801566516,0.80238672,0.803199741,0.806682379,0.805316135,0.803881943,0.804597381,0.801262133,0.806309763,0.800235946,0.805705927,0.800487226,0.799578506,1.8746652930997325
388-3045-370.cc,388,3045,370,4,0.790152488,0.788644146,0.798069753,0.788601796,0.79444313,0.792014145,0.801711183,0.794493945,0.797672373,0.792462686,0.791259071,0.787836355,0.800146298,0.788444883,0.791327297,0.45848716814564994
388-3045-370.cc,388,3045,370,8,0.783848289,0.782394849,0.783762214,0.785391843,0.782396605,0.784484793,0.785481679,0.789343489,0.782761879,0.786784912,0.787514038,0.783852508,0.773010193,0.788018234,0.78654909,1.7389714698008807
388-4059-367.cc,388,4059,367,1,1.234992496,1.223055323,1.224742456,1.223478212,1.221155218,1.220375417,1.223061479,1.220194985,1.225343969,1.231429816,1.228897065,1.220545036,1.222237701,1.23411547,1.220821048,3.084675124584456
388-4059-367.cc,388,4059,367,2,1.16053679,1.166025103,1.162350715,1.161571386,1.16306383,1.157978523,1.163200503,1.161488414,1.157770302,1.159190988,1.155576121,1.160355046,1.166868412,1.160844357,1.194499338,1.9091733645627096
388-4059-367.cc,388,4059,367,4,1.046479801,1.043916289,1.04535284,1.050328088,1.046050463,1.037939258,1.048192692,1.049466748,1.039647681,1.070327731,1.038171974,1.043341886,1.048410324,1.039293379,1.047796774,0.5402176930784969
388-4059-367.cc,388,4059,367,8,1.010157736,1.020597665,1.014761862,1.02376885,1.017473406,1.011509165,1.006439743,1.006048309,1.006437753,1.027318502,1.010091521,1.010172185,1.007695022,1.018467568,1.002944875,1.730497744347196
39-3227-14.c,39,3227,14,1,0.683644871,0.683010734,0.688919676,0.683890119,0.682656812,0.68564947,0.685016605,0.684957814,0.683801684,0.682296965,0.6823821,0.683964032,0.685188707,0.685673591,0.682905009,2.864222840822031
39-3227-14.c,39,3227,14,2,0.475013828,0.476203467,0.475776819,0.474589414,0.477028267,0.473074357,0.47297002,0.474804804,0.476175098,0.47419724,0.475370502,0.476480369,0.476089534,0.476514821,0.475592634,1.5710315422051886
39-3227-14.c,39,3227,14,4,0.358611333,0.358606544,0.35926681,0.358526292,0.360534506,0.359515639,0.35951121,0.359894773,0.359185771,0.603807785,0.36840504,0.361329246,0.471874008,0.445901007,0.372921961,0.0917839222350974
39-3227-14.c,39,3227,14,8,0.366521777,0.400008793,0.373455348,0.360187408,0.358845808,0.361518828,0.418937353,0.37205484,0.553352402,0.428188988,0.36052916,0.597006448,0.371757651,0.353771113,0.375553484,1.561828591349282
39-5055-9.cc,39,5055,9,1,1.27397672,1.269023579,1.276273751,1.265967826,1.266065951,1.265736161,1.269854901,1.268482414,1.450849595,1.275970337,1.272410947,1.267450729,1.456673893,1.268259592,1.266942918,2.8415249786255368
39-5055-9.cc,39,5055,9,2,1.231106818,1.006709652,0.983670038,1.200441011,1.0508291,0.990552174,0.985556679,0.987173875,1.177025981,0.999090523,0.98435399,0.990011423,0.988660037,1.136518671,0.987477943,1.6327827701416502
39-5055-9.cc,39,5055,9,4,0.973907504,0.972653125,0.980861012,0.979015452,0.976147151,0.97477927,1.153738849,1.235297142,0.984304684,1.176266698,0.981725236,0.979592124,0.980058028,1.045657386,0.980657215,0.2390399173485713
39-5055-9.cc,39,5055,9,8,0.959174085,1.223734689,0.937702284,1.173654888,1.000840971,1.158033277,0.998025141,0.927833729,1.048695219,0.942370156,0.936943858,0.938014056,0.932754188,0.965668947,0.924486234,1.5465204684611753
39-574-27.cc,39,574,27,1,1.042824339,0.891568718,0.897065868,0.890862175,0.926004159,0.897921748,0.897757534,0.892045965,0.89771477,0.896815336,0.889701752,0.88901723,0.898805456,0.89916963,0.898364985,2.9400290765326758
39-574-27.cc,39,574,27,2,0.871137833,0.857066003,0.851530768,0.851036233,0.856370713,0.995941191,0.856455121,0.849266024,0.975239893,0.871533843,0.862031598,0.895563541,0.863673078,0.850284766,0.848757157,1.5232478331848474
39-574-27.cc,39,574,27,4,0.909408684,0.836975504,0.97341134,0.832198619,0.831739579,0.942234788,0.839150492,0.83216608,0.907697588,0.838875531,0.832960091,0.82690419,0.861555111,0.832573473,0.83142701,-0.08405103938319554
39-574-27.cc,39,574,27,8,0.837813926,0.846841349,0.844478115,0.844105694,0.838805921,0.846824116,0.845959061,0.852990598,0.862592522,0.854035382,0.848893293,0.82757383,0.857836717,0.845703056,0.837603671,1.606405671991168
392-6192-331.cc,392,6192,331,1,2.227089861,2.21279176,2.218290347,2.203497114,2.216343676,2.219496877,2.200904974,2.219755245,2.360660553,2.215754222,2.218057548,2.215129557,2.204428842,2.230148633,2.210375322,2.8563145853660483
392-6192-331.cc,392,6192,331,2,1.904543186,1.912472731,1.913884084,1.91283252,1.900298046,1.911953005,1.915097808,1.914161306,1.914637347,1.909829946,1.912589849,1.907443935,1.910176819,1.911072802,1.912842511,1.771513978635976
